year,location,crop,season,soil_type,soil_awc_mm,duration_days,rainfall_tot_mm,effective_rain_mm,etc_mm,irrigation_supply_ratio,water_deficit_ratio,irrigation_applied_m3_ha,max_dry_spell_days,extreme_heat_days,mean_temp_c,mean_solar_rad_mj,gdd,yield_quintal_ha,yield_kg_ha
2020,solapur,Jowar,Kharif / Rabi,Medium Black (Vertisol),180.0,105,457.4,274.3,299.3,0.5,0.0,651.0,60,29,26.71,20.42,1755.0,26.4,2640.0
2020,solapur,Jowar,Kharif / Rabi,Medium Black (Vertisol),180.0,105,457.4,274.3,299.3,1.0,0.0,1302.0,60,29,26.71,20.42,1755.0,26.43,2643.0
2020,solapur,Jowar,Kharif / Rabi,Deep Black (Heavy Vertisol),200.0,105,457.4,274.3,299.3,0.0,0.084,0.0,60,29,26.71,20.42,1755.0,24.89,2489.0
2020,solapur,Jowar,Kharif / Rabi,Deep Black (Heavy Vertisol),200.0,105,457.4,274.3,299.3,0.5,0.0,531.0,60,29,26.71,20.42,1755.0,26.24,2624.0
2020,solapur,Jowar,Kharif / Rabi,Deep Black (Heavy Vertisol),200.0,105,457.4,274.3,299.3,1.0,0.0,1062.0,60,29,26.71,20.42,1755.0,24.89,2489.0
2020,solapur,Jowar,Kharif / Rabi,Light Loam (Sandy Loam),140.0,105,457.4,274.3,299.3,0.0,0.084,0.0,60,29,26.71,20.42,1755.0,22.12,2212.0
2020,solapur,Jowar,Kharif / Rabi,Light Loam (Sandy Loam),140.0,105,457.4,274.3,299.3,0.5,0.0,891.0,60,29,26.71,20.42,1755.0,24.41,2441.0
2020,solapur,Jowar,Kharif / Rabi,Light Loam (Sandy Loam),140.0,105,457.4,274.3,299.3,1.0,0.0,1782.0,60,29,26.71,20.42,1755.0,25.45,2545.0
2021,solapur,Cotton,Kharif,Medium Black (Vertisol),180.0,165,594.6,312.9,593.7,0.0,0.473,0.0,100,43,28.1,20.57,2987.1,10.35,1035.0
2021,solapur,Cotton,Kharif,Medium Black (Vertisol),180.0,165,594.6,312.9,593.7,0.5,0.3,1710.0,100,43,28.1,20.57,2987.1,16.08,1608.0
2021,solapur,Cotton,Kharif,Medium Black (Vertisol),180.0,165,594.6,312.9,593.7,1.0,0.127,3420.0,100,43,28.1,20.57,2987.1,18.94,1894.0
2021,solapur,Cotton,Kharif,Deep Black (Heavy Vertisol),200.0,165,594.6,312.9,593.7,0.0,0.473,0.0,100,43,28.1,20.57,2987.1,11.52,1152.0
2021,solapur,Cotton,Kharif,Deep Black (Heavy Vertisol),200.0,165,594.6,312.9,593.7,0.5,0.307,1640.0,100,43,28.1,20.57,2987.1,14.99,1499.0
2021,solapur,Cotton,Kharif,Deep Black (Heavy Vertisol),200.0,165,594.6,312.9,593.7,1.0,0.141,3280.0,100,43,28.1,20.57,2987.1,20.11,2011.0
2021,solapur,Cotton,Kharif,Light Loam (Sandy Loam),140.0,165,594.6,312.9,593.7,0.0,0.473,0.0,100,43,28.1,20.57,2987.1,8.92,892.0
2021,solapur,Cotton,Kharif,Light Loam (Sandy Loam),140.0,165,594.6,312.9,593.7,0.5,0.281,1896.5,100,43,28.1,20.57,2987.1,15.87,1587.0
2021,solapur,Cotton,Kharif,Light Loam (Sandy Loam),140.0,165,594.6,312.9,593.7,1.0,0.09,3793.0,100,43,28.1,20.57,2987.1,20.4,2040.0
2021,solapur,Soybean,Kharif,Medium Black (Vertisol),180.0,105,497.2,273.0,418.6,0.0,0.348,0.0,100,25,26.84,19.99,1768.5,16.78,1678.0
2021,solapur,Soybean,Kharif,Medium Black (Vertisol),180.0,105,497.2,273.0,418.6,0.5,0.154,1351.5,100,25,26.84,19.99,1768.5,21.22,2122.0
2021,solapur,Soybean,Kharif,Medium Black (Vertisol),180.0,105,497.2,273.0,418.6,1.0,0.0,2703.0,100,25,26.84,19.99,1768.5,24.25,2425.0
2021,solapur,Soybean,Kharif,Deep Black (Heavy Vertisol),200.0,105,497.2,273.0,418.6,0.0,0.348,0.0,100,25,26.84,19.99,1768.5,18.31,1831.0
2021,solapur,Soybean,Kharif,Deep Black (Heavy Vertisol),200.0,105,497.2,273.0,418.6,0.5,0.158,1321.5,100,25,26.84,19.99,1768.5,23.64,2364.0
2021,solapur,Soybean,Kharif,Deep Black (Heavy Vertisol),200.0,105,497.2,273.0,418.6,1.0,0.0,2643.0,100,25,26.84,19.99,1768.5,24.13,2413.0
2021,solapur,Soybean,Kharif,Light Loam (Sandy Loam),140.0,105,497.2,273.0,418.6,0.0,0.348,0.0,100,25,26.84,19.99,1768.5,16.61,1661.0
2021,solapur,Soybean,Kharif,Light Loam (Sandy Loam),140.0,105,497.2,273.0,418.6,0.5,0.145,1411.5,100,25,26.84,19.99,1768.5,19.96,1996.0
2021,solapur,Soybean,Kharif,Light Loam (Sandy Loam),140.0,105,497.2,273.0,418.6,1.0,0.0,2823.0,100,25,26.84,19.99,1768.5,21.91,2191.0
2021,solapur,Maize,Kharif,Medium Black (Vertisol),180.0,110,540.2,297.8,428.1,0.0,0.304,0.0,100,29,27.04,20.22,1874.0,17.25,1725.0
2021,solapur,Maize,Kharif,Medium Black (Vertisol),180.0,110,540.2,297.8,428.1,0.5,0.143,1151.0,100,29,27.04,20.22,1874.0,32.83,3283.0
2021,solapur,Maize,Kharif,Medium Black (Vertisol),180.0,110,540.2,297.8,428.1,1.0,0.0,2302.0,100,29,27.04,20.22,1874.0,42.65,4265.0
2021,solapur,Maize,Kharif,Deep Black (Heavy Vertisol),200.0,110,540.2,297.8,428.1,0.0,0.304,0.0,100,29,27.04,20.22,1874.0,23.85,2385.0
2021,solapur,Maize,Kharif,Deep Black (Heavy Vertisol),200.0,110,540.2,297.8,428.1,0.5,0.149,1109.0,100,29,27.04,20.22,1874.0,37.67,3767.0
2021,solapur,Maize,Kharif,Deep Black (Heavy Vertisol),200.0,110,540.2,297.8,428.1,1.0,0.0,2218.0,100,29,27.04,20.22,1874.0,48.96,4896.0
2021,solapur,Maize,Kharif,Light Loam (Sandy Loam),140.0,110,540.2,297.8,428.1,0.0,0.304,0.0,100,29,27.04,20.22,1874.0,20.53,2053.0
2021,solapur,Maize,Kharif,Light Loam (Sandy Loam),140.0,110,540.2,297.8,428.1,0.5,0.12,1317.5,100,29,27.04,20.22,1874.0,29.3,2930.0
2021,solapur,Maize,Kharif,Light Loam (Sandy Loam),140.0,110,540.2,297.8,428.1,1.0,0.0,2635.0,100,29,27.04,20.22,1874.0,43.19,4319.0
2021,solapur,Gram,Rabi / Late Kharif,Medium Black (Vertisol),180.0,100,61.0,20.0,279.2,0.0,0.928,0.0,100,24,26.66,19.94,1666.0,6.86,686.0
2021,solapur,Gram,Rabi / Late Kharif,Medium Black (Vertisol),180.0,100,61.0,20.0,279.2,0.5,0.561,1710.0,100,24,26.66,19.94,1666.0,10.08,1008.0
2021,solapur,Gram,Rabi / Late Kharif,Medium Black (Vertisol),180.0,100,61.0,20.0,279.2,1.0,0.193,3420.0,100,24,26.66,19.94,1666.0,18.42,1842.0
2021,solapur,Gram,Rabi / Late Kharif,Deep Black (Heavy Vertisol),200.0,100,61.0,20.0,279.2,0.0,0.928,0.0,100,24,26.66,19.94,1666.0,7.34,734.0
2021,solapur,Gram,Rabi / Late Kharif,Deep Black (Heavy Vertisol),200.0,100,61.0,20.0,279.2,0.5,0.572,1660.0,100,24,26.66,19.94,1666.0,12.19,1219.0
2021,solapur,Gram,Rabi / Late Kharif,Deep Black (Heavy Vertisol),200.0,100,61.0,20.0,279.2,1.0,0.215,3320.0,100,24,26.66,19.94,1666.0,18.97,1897.0
2021,solapur,Gram,Rabi / Late Kharif,Light Loam (Sandy Loam),140.0,100,61.0,20.0,279.2,0.0,0.928,0.0,100,24,26.66,19.94,1666.0,5.86,586.0
2021,solapur,Gram,Rabi / Late Kharif,Light Loam (Sandy Loam),140.0,100,61.0,20.0,279.2,0.5,0.539,1810.0,100,24,26.66,19.94,1666.0,9.18,918.0
2021,solapur,Gram,Rabi / Late Kharif,Light Loam (Sandy Loam),140.0,100,61.0,20.0,279.2,1.0,0.15,3620.0,100,24,26.66,19.94,1666.0,17.66,1766.0
2021,solapur,Jowar,Kharif / Rabi,Medium Black (Vertisol),180.0,105,66.8,20.0,305.1,0.0,0.934,0.0,100,25,26.84,19.99,1768.5,8.69,869.0
2021,solapur,Jowar,Kharif / Rabi,Medium Black (Vertisol),180.0,105,66.8,20.0,305.1,0.5,0.573,1836.0,100,25,26.84,19.99,1768.5,14.6,1460.0
2021,solapur,Jowar,Kharif / Rabi,Medium Black (Vertisol),180.0,105,66.8,20.0,305.1,1.0,0.212,3672.0,100,25,26.84,19.99,1768.5,23.04,2304.0
2021,solapur,Jowar,Kharif / Rabi,Deep Black (Heavy Vertisol),200.0,105,66.8,20.0,305.1,0.0,0.934,0.0,100,25,26.84,19.99,1768.5,11.33,1133.0
2021,solapur,Jowar,Kharif / Rabi,Deep Black (Heavy Vertisol),200.0,105,66.8,20.0,305.1,0.5,0.585,1776.0,100,25,26.84,19.99,1768.5,18.1,1810.0
2021,solapur,Jowar,Kharif / Rabi,Deep Black (Heavy Vertisol),200.0,105,66.8,20.0,305.1,1.0,0.236,3552.0,100,25,26.84,19.99,1768.5,23.06,2306.0
2021,solapur,Jowar,Kharif / Rabi,Light Loam (Sandy Loam),140.0,105,66.8,20.0,305.1,0.0,0.934,0.0,100,25,26.84,19.99,1768.5,8.29,829.0
2021,solapur,Jowar,Kharif / Rabi,Light Loam (Sandy Loam),140.0,105,66.8,20.0,305.1,0.5,0.55,1956.0,100,25,26.84,19.99,1768.5,14.39,1439.0
2021,solapur,Jowar,Kharif / Rabi,Light Loam (Sandy Loam),140.0,105,66.8,20.0,305.1,1.0,0.165,3912.0,100,25,26.84,19.99,1768.5,19.92,1992.0
2022,solapur,Cotton,Kharif,Medium Black (Vertisol),180.0,165,690.1,383.3,589.0,0.0,0.349,0.0,111,71,28.38,20.57,3033.1,14.07,1407.0
2022,solapur,Cotton,Kharif,Medium Black (Vertisol),180.0,165,690.1,383.3,589.0,0.5,0.196,1503.5,111,71,28.38,20.57,3033.1,16.64,1664.0
2022,solapur,Cotton,Kharif,Medium Black (Vertisol),180.0,165,690.1,383.3,589.0,1.0,0.043,3007.0,111,71,28.38,20.57,3033.1,21.13,2113.0
2022,solapur,Cotton,Kharif,Deep Black (Heavy Vertisol),200.0,165,690.1,383.3,589.0,0.0,0.349,0.0,111,71,28.38,20.57,3033.1,16.21,1621.0
2022,solapur,Cotton,Kharif,Deep Black (Heavy Vertisol),200.0,165,690.1,383.3,589.0,0.5,0.209,1373.5,111,71,28.38,20.57,3033.1,18.74,1874.0
2022,solapur,Cotton,Kharif,Deep Black (Heavy Vertisol),200.0,165,690.1,383.3,589.0,1.0,0.069,2747.0,111,71,28.38,20.57,3033.1,21.89,2189.0
2022,solapur,Cotton,Kharif,Light Loam (Sandy Loam),140.0,165,690.1,383.3,589.0,0.0,0.349,0.0,111,71,28.38,20.57,3033.1,11.4,1140.0
2022,solapur,Cotton,Kharif,Light Loam (Sandy Loam),140.0,165,690.1,383.3,589.0,0.5,0.17,1763.5,111,71,28.38,20.57,3033.1,17.42,1742.0
2022,solapur,Cotton,Kharif,Light Loam (Sandy Loam),140.0,165,690.1,383.3,589.0,1.0,0.0,3527.0,111,71,28.38,20.57,3033.1,18.98,1898.0
2022,solapur,Soybean,Kharif,Medium Black (Vertisol),180.0,105,560.4,311.4,402.2,0.0,0.226,0.0,105,33,26.63,19.78,1746.4,17.98,1798.0
2022,solapur,Soybean,Kharif,Medium Black (Vertisol),180.0,105,560.4,311.4,402.2,0.5,0.127,661.5,105,33,26.63,19.78,1746.4,20.43,2043.0
2022,solapur,Soybean,Kharif,Medium Black (Vertisol),180.0,105,560.4,311.4,402.2,1.0,0.028,1323.0,105,33,26.63,19.78,1746.4,24.22,2422.0
2022,solapur,Soybean,Kharif,Deep Black (Heavy Vertisol),200.0,105,560.4,311.4,402.2,0.0,0.226,0.0,105,33,26.63,19.78,1746.4,21.01,2101.0
2022,solapur,Soybean,Kharif,Deep Black (Heavy Vertisol),200.0,105,560.4,311.4,402.2,0.5,0.138,586.5,105,33,26.63,19.78,1746.4,22.88,2288.0
2022,solapur,Soybean,Kharif,Deep Black (Heavy Vertisol),200.0,105,560.4,311.4,402.2,1.0,0.051,1173.0,105,33,26.63,19.78,1746.4,24.39,2439.0
2022,solapur,Soybean,Kharif,Light Loam (Sandy Loam),140.0,105,560.4,311.4,402.2,0.0,0.226,0.0,105,33,26.63,19.78,1746.4,18.87,1887.0
2022,solapur,Soybean,Kharif,Light Loam (Sandy Loam),140.0,105,560.4,311.4,402.2,0.5,0.105,811.5,105,33,26.63,19.78,1746.4,20.0,2000.0
2022,solapur,Soybean,Kharif,Light Loam (Sandy Loam),140.0,105,560.4,311.4,402.2,1.0,0.0,1623.0,105,33,26.63,19.78,1746.4,23.69,2369.0
2022,solapur,Maize,Kharif,Medium Black (Vertisol),180.0,110,573.1,318.1,414.7,0.0,0.233,0.0,110,38,26.89,20.01,1858.1,27.75,2775.0
2022,solapur,Maize,Kharif,Medium Black (Vertisol),180.0,110,573.1,318.1,414.7,0.5,0.126,741.0,110,38,26.89,20.01,1858.1,32.3,3230.0
2022,solapur,Maize,Kharif,Medium Black (Vertisol),180.0,110,573.1,318.1,414.7,1.0,0.019,1482.0,110,38,26.89,20.01,1858.1,37.78,3778.0
2022,solapur,Maize,Kharif,Deep Black (Heavy Vertisol),200.0,110,573.1,318.1,414.7,0.0,0.233,0.0,110,38,26.89,20.01,1858.1,29.78,2978.0
2022,solapur,Maize,Kharif,Deep Black (Heavy Vertisol),200.0,110,573.1,318.1,414.7,0.5,0.139,649.0,110,38,26.89,20.01,1858.1,42.36,4236.0
2022,solapur,Maize,Kharif,Deep Black (Heavy Vertisol),200.0,110,573.1,318.1,414.7,1.0,0.045,1298.0,110,38,26.89,20.01,1858.1,44.16,4416.0
2022,solapur,Maize,Kharif,Light Loam (Sandy Loam),140.0,110,573.1,318.1,414.7,0.0,0.233,0.0,110,38,26.89,20.01,1858.1,26.82,2682.0
2022,solapur,Maize,Kharif,Light Loam (Sandy Loam),140.0,110,573.1,318.1,414.7,0.5,0.099,924.0,110,38,26.89,20.01,1858.1,35.65,3565.0
2022,solapur,Maize,Kharif,Light Loam (Sandy Loam),140.0,110,573.1,318.1,414.7,1.0,0.0,1848.0,110,38,26.89,20.01,1858.1,42.33,4233.0
2022,solapur,Gram,Rabi / Late Kharif,Medium Black (Vertisol),180.0,100,174.2,96.2,288.9,0.0,0.667,0.0,100,28,26.28,19.8,1628.3,9.41,941.0
2022,solapur,Gram,Rabi / Late Kharif,Medium Black (Vertisol),180.0,100,174.2,96.2,288.9,0.5,0.424,1168.5,100,28,26.28,19.8,1628.3,12.35,1235.0
2022,solapur,Gram,Rabi / Late Kharif,Medium Black (Vertisol),180.0,100,174.2,96.2,288.9,1.0,0.182,2337.0,100,28,26.28,19.8,1628.3,18.87,1887.0
2022,solapur,Gram,Rabi / Late Kharif,Deep Black (Heavy Vertisol),200.0,100,174.2,96.2,288.9,0.0,0.667,0.0,100,28,26.28,19.8,1628.3,9.81,981.0
2022,solapur,Gram,Rabi / Late Kharif,Deep Black (Heavy Vertisol),200.0,100,174.2,96.2,288.9,0.5,0.435,1118.5,100,28,26.28,19.8,1628.3,14.85,1485.0
2022,solapur,Gram,Rabi / Late Kharif,Deep Black (Heavy Vertisol),200.0,100,174.2,96.2,288.9,1.0,0.202,2237.0,100,28,26.28,19.8,1628.3,19.01,1901.0
2022,solapur,Gram,Rabi / Late Kharif,Light Loam (Sandy Loam),140.0,100,174.2,96.2,288.9,0.0,0.667,0.0,100,28,26.28,19.8,1628.3,9.33,933.0
2022,solapur,Gram,Rabi / Late Kharif,Light Loam (Sandy Loam),140.0,100,174.2,96.2,288.9,0.5,0.404,1268.5,100,28,26.28,19.8,1628.3,10.64,1064.0
2022,solapur,Gram,Rabi / Late Kharif,Light Loam (Sandy Loam),140.0,100,174.2,96.2,288.9,1.0,0.14,2537.0,100,28,26.28,19.8,1628.3,17.82,1782.0
2022,solapur,Jowar,Kharif / Rabi,Medium Black (Vertisol),180.0,105,174.2,96.2,315.3,0.0,0.695,0.0,105,33,26.63,19.78,1746.4,9.29,929.0
2022,solapur,Jowar,Kharif / Rabi,Medium Black (Vertisol),180.0,105,174.2,96.2,315.3,0.5,0.45,1286.0,105,33,26.63,19.78,1746.4,16.08,1608.0
2022,solapur,Jowar,Kharif / Rabi,Medium Black (Vertisol),180.0,105,174.2,96.2,315.3,1.0,0.206,2572.0,105,33,26.63,19.78,1746.4,22.84,2284.0
2022,solapur,Jowar,Kharif / Rabi,Deep Black (Heavy Vertisol),200.0,105,174.2,96.2,315.3,0.0,0.695,0.0,105,33,26.63,19.78,1746.4,14.26,1426.0
2022,solapur,Jowar,Kharif / Rabi,Deep Black (Heavy Vertisol),200.0,105,174.2,96.2,315.3,0.5,0.462,1226.0,105,33,26.63,19.78,1746.4,19.01,1901.0
2022,solapur,Jowar,Kharif / Rabi,Deep Black (Heavy Vertisol),200.0,105,174.2,96.2,315.3,1.0,0.228,2452.0,105,33,26.63,19.78,1746.4,24.85,2485.0
2022,solapur,Jowar,Kharif / Rabi,Light Loam (Sandy Loam),140.0,105,174.2,96.2,315.3,0.0,0.695,0.0,105,33,26.63,19.78,1746.4,12.53,1253.0
2022,solapur,Jowar,Kharif / Rabi,Light Loam (Sandy Loam),140.0,105,174.2,96.2,315.3,0.5,0.427,1406.0,105,33,26.63,19.78,1746.4,16.7,1670.0
2022,solapur,Jowar,Kharif / Rabi,Light Loam (Sandy Loam),140.0,105,174.2,96.2,315.3,1.0,0.16,2812.0,105,33,26.63,19.78,1746.4,21.6,2160.0
2023,solapur,Cotton,Kharif,Medium Black (Vertisol),180.0,165,479.1,250.6,662.6,0.0,0.622,0.0,96,59,28.31,22.22,3021.2,8.36,836.0
2023,solapur,Cotton,Kharif,Medium Black (Vertisol),180.0,165,479.1,250.6,662.6,0.5,0.361,2878.5,96,59,28.31,22.22,3021.2,14.44,1444.0
2023,solapur,Cotton,Kharif,Medium Black (Vertisol),180.0,165,479.1,250.6,662.6,1.0,0.101,5757.0,96,59,28.31,22.22,3021.2,19.52,1952.0
2023,solapur,Cotton,Kharif,Deep Black (Heavy Vertisol),200.0,165,479.1,250.6,662.6,0.0,0.622,0.0,96,59,28.31,22.22,3021.2,10.93,1093.0
2023,solapur,Cotton,Kharif,Deep Black (Heavy Vertisol),200.0,165,479.1,250.6,662.6,0.5,0.367,2808.5,96,59,28.31,22.22,3021.2,14.08,1408.0
2023,solapur,Cotton,Kharif,Deep Black (Heavy Vertisol),200.0,165,479.1,250.6,662.6,1.0,0.113,5617.0,96,59,28.31,22.22,3021.2,20.5,2050.0
2023,solapur,Cotton,Kharif,Light Loam (Sandy Loam),140.0,165,479.1,250.6,662.6,0.0,0.622,0.0,96,59,28.31,22.22,3021.2,5.68,568.0
2023,solapur,Cotton,Kharif,Light Loam (Sandy Loam),140.0,165,479.1,250.6,662.6,0.5,0.344,3071.0,96,59,28.31,22.22,3021.2,12.68,1268.0
2023,solapur,Cotton,Kharif,Light Loam (Sandy Loam),140.0,165,479.1,250.6,662.6,1.0,0.066,6142.0,96,59,28.31,22.22,3021.2,20.02,2002.0
2023,solapur,Soybean,Kharif,Medium Black (Vertisol),180.0,105,417.9,217.5,451.0,0.0,0.518,0.0,96,13,26.08,21.05,1688.8,13.67,1367.0
2023,solapur,Soybean,Kharif,Medium Black (Vertisol),180.0,105,417.9,217.5,451.0,0.5,0.247,2035.0,96,13,26.08,21.05,1688.8,19.01,1901.0
2023,solapur,Soybean,Kharif,Medium Black (Vertisol),180.0,105,417.9,217.5,451.0,1.0,0.0,4070.0,96,13,26.08,21.05,1688.8,23.37,2337.0
2023,solapur,Soybean,Kharif,Deep Black (Heavy Vertisol),200.0,105,417.9,217.5,451.0,0.0,0.518,0.0,96,13,26.08,21.05,1688.8,14.71,1471.0
2023,solapur,Soybean,Kharif,Deep Black (Heavy Vertisol),200.0,105,417.9,217.5,451.0,0.5,0.251,2005.0,96,13,26.08,21.05,1688.8,19.92,1992.0
2023,solapur,Soybean,Kharif,Deep Black (Heavy Vertisol),200.0,105,417.9,217.5,451.0,1.0,0.0,4010.0,96,13,26.08,21.05,1688.8,25.2,2520.0
2023,solapur,Soybean,Kharif,Light Loam (Sandy Loam),140.0,105,417.9,217.5,451.0,0.0,0.518,0.0,96,13,26.08,21.05,1688.8,12.61,1261.0
2023,solapur,Soybean,Kharif,Light Loam (Sandy Loam),140.0,105,417.9,217.5,451.0,0.5,0.239,2095.0,96,13,26.08,21.05,1688.8,17.71,1771.0
2023,solapur,Soybean,Kharif,Light Loam (Sandy Loam),140.0,105,417.9,217.5,451.0,1.0,0.0,4190.0,96,13,26.08,21.05,1688.8,23.35,2335.0
2023,solapur,Maize,Kharif,Medium Black (Vertisol),180.0,110,431.1,225.8,463.6,0.0,0.513,0.0,96,18,26.38,21.16,1801.6,13.16,1316.0
2023,solapur,Maize,Kharif,Medium Black (Vertisol),180.0,110,431.1,225.8,463.6,0.5,0.274,1849.0,96,18,26.38,21.16,1801.6,26.31,2631.0
2023,solapur,Maize,Kharif,Medium Black (Vertisol),180.0,110,431.1,225.8,463.6,1.0,0.034,3698.0,96,18,26.38,21.16,1801.6,43.15,4315.0
2023,solapur,Maize,Kharif,Deep Black (Heavy Vertisol),200.0,110,431.1,225.8,463.6,0.0,0.513,0.0,96,18,26.38,21.16,1801.6,11.0,1100.0
2023,solapur,Maize,Kharif,Deep Black (Heavy Vertisol),200.0,110,431.1,225.8,463.6,0.5,0.279,1807.5,96,18,26.38,21.16,1801.6,25.86,2586.0
2023,solapur,Maize,Kharif,Deep Black (Heavy Vertisol),200.0,110,431.1,225.8,463.6,1.0,0.045,3615.0,96,18,26.38,21.16,1801.6,40.72,4072.0
2023,solapur,Maize,Kharif,Light Loam (Sandy Loam),140.0,110,431.1,225.8,463.6,0.0,0.513,0.0,96,18,26.38,21.16,1801.6,14.32,1432.0
2023,solapur,Maize,Kharif,Light Loam (Sandy Loam),140.0,110,431.1,225.8,463.6,0.5,0.256,1986.0,96,18,26.38,21.16,1801.6,23.35,2335.0
2023,solapur,Maize,Kharif,Light Loam (Sandy Loam),140.0,110,431.1,225.8,463.6,1.0,0.0,3972.0,96,18,26.38,21.16,1801.6,36.53,3653.0
2023,solapur,Gram,Rabi / Late Kharif,Medium Black (Vertisol),180.0,100,49.1,24.8,314.6,0.0,0.921,0.0,96,10,25.82,21.03,1582.0,5.88,588.0
2023,solapur,Gram,Rabi / Late Kharif,Medium Black (Vertisol),180.0,100,49.1,24.8,314.6,0.5,0.546,1965.0,96,10,25.82,21.03,1582.0,10.54,1054.0
2023,solapur,Gram,Rabi / Late Kharif,Medium Black (Vertisol),180.0,100,49.1,24.8,314.6,1.0,0.172,3930.0,96,10,25.82,21.03,1582.0,17.57,1757.0
2023,solapur,Gram,Rabi / Late Kharif,Deep Black (Heavy Vertisol),200.0,100,49.1,24.8,314.6,0.0,0.921,0.0,96,10,25.82,21.03,1582.0,6.76,676.0
2023,solapur,Gram,Rabi / Late Kharif,Deep Black (Heavy Vertisol),200.0,100,49.1,24.8,314.6,0.5,0.556,1915.0,96,10,25.82,21.03,1582.0,12.51,1251.0
2023,solapur,Gram,Rabi / Late Kharif,Deep Black (Heavy Vertisol),200.0,100,49.1,24.8,314.6,1.0,0.191,3830.0,96,10,25.82,21.03,1582.0,18.92,1892.0
2023,solapur,Gram,Rabi / Late Kharif,Light Loam (Sandy Loam),140.0,100,49.1,24.8,314.6,0.0,0.921,0.0,96,10,25.82,21.03,1582.0,5.14,514.0
2023,solapur,Gram,Rabi / Late Kharif,Light Loam (Sandy Loam),140.0,100,49.1,24.8,314.6,0.5,0.527,2065.0,96,10,25.82,21.03,1582.0,9.73,973.0
2023,solapur,Gram,Rabi / Late Kharif,Light Loam (Sandy Loam),140.0,100,49.1,24.8,314.6,1.0,0.134,4130.0,96,10,25.82,21.03,1582.0,18.22,1822.0
2023,solapur,Jowar,Kharif / Rabi,Medium Black (Vertisol),180.0,105,49.1,24.8,345.2,0.0,0.928,0.0,96,13,26.08,21.05,1688.8,9.66,966.0
2023,solapur,Jowar,Kharif / Rabi,Medium Black (Vertisol),180.0,105,49.1,24.8,345.2,0.5,0.558,2130.0,96,13,26.08,21.05,1688.8,15.75,1575.0
2023,solapur,Jowar,Kharif / Rabi,Medium Black (Vertisol),180.0,105,49.1,24.8,345.2,1.0,0.188,4260.0,96,13,26.08,21.05,1688.8,25.43,2543.0
2023,solapur,Jowar,Kharif / Rabi,Deep Black (Heavy Vertisol),200.0,105,49.1,24.8,345.2,0.0,0.928,0.0,96,13,26.08,21.05,1688.8,10.32,1032.0
2023,solapur,Jowar,Kharif / Rabi,Deep Black (Heavy Vertisol),200.0,105,49.1,24.8,345.2,0.5,0.568,2070.0,96,13,26.08,21.05,1688.8,15.62,1562.0
2023,solapur,Jowar,Kharif / Rabi,Deep Black (Heavy Vertisol),200.0,105,49.1,24.8,345.2,1.0,0.209,4140.0,96,13,26.08,21.05,1688.8,24.27,2427.0
2023,solapur,Jowar,Kharif / Rabi,Light Loam (Sandy Loam),140.0,105,49.1,24.8,345.2,0.0,0.928,0.0,96,13,26.08,21.05,1688.8,8.04,804.0
2023,solapur,Jowar,Kharif / Rabi,Light Loam (Sandy Loam),140.0,105,49.1,24.8,345.2,0.5,0.537,2250.0,96,13,26.08,21.05,1688.8,13.07,1307.0
2023,solapur,Jowar,Kharif / Rabi,Light Loam (Sandy Loam),140.0,105,49.1,24.8,345.2,1.0,0.146,4500.0,96,13,26.08,21.05,1688.8,23.22,2322.0
2014,pune,Cotton,Kharif,Medium Black (Vertisol),180.0,165,1423.5,873.9,497.3,0.0,0.0,0.0,110,43,25.51,21.86,2558.6,21.33,2133.0
2014,pune,Cotton,Kharif,Medium Black (Vertisol),180.0,165,1423.5,873.9,497.3,0.5,0.0,801.5,110,43,25.51,21.86,2558.6,24.43,2443.0
2014,pune,Cotton,Kharif,Medium Black (Vertisol),180.0,165,1423.5,873.9,497.3,1.0,0.0,1603.0,110,43,25.51,21.86,2558.6,21.91,2191.0
2014,pune,Cotton,Kharif,Deep Black (Heavy Vertisol),200.0,165,1423.5,873.9,497.3,0.0,0.0,0.0,110,43,25.51,21.86,2558.6,22.63,2263.0
2014,pune,Cotton,Kharif,Deep Black (Heavy Vertisol),200.0,165,1423.5,873.9,497.3,0.5,0.0,671.5,110,43,25.51,21.86,2558.6,23.26,2326.0
2014,pune,Cotton,Kharif,Deep Black (Heavy Vertisol),200.0,165,1423.5,873.9,497.3,1.0,0.0,1343.0,110,43,25.51,21.86,2558.6,25.64,2564.0
2014,pune,Cotton,Kharif,Light Loam (Sandy Loam),140.0,165,1423.5,873.9,497.3,0.0,0.0,0.0,110,43,25.51,21.86,2558.6,21.35,2135.0
2014,pune,Cotton,Kharif,Light Loam (Sandy Loam),140.0,165,1423.5,873.9,497.3,0.5,0.0,1061.5,110,43,25.51,21.86,2558.6,20.39,2039.0
2014,pune,Cotton,Kharif,Light Loam (Sandy Loam),140.0,165,1423.5,873.9,497.3,1.0,0.0,2123.0,110,43,25.51,21.86,2558.6,21.4,2140.0
2014,pune,Soybean,Kharif,Medium Black (Vertisol),180.0,105,1368.3,850.4,311.2,0.0,0.0,0.0,105,14,23.32,20.87,1398.3,23.32,2332.0
2014,pune,Soybean,Kharif,Medium Black (Vertisol),180.0,105,1368.3,850.4,311.2,0.5,0.0,0.0,105,14,23.32,20.87,1398.3,23.42,2342.0
