date,year,month,day,day_of_year,precipitation_mm,temp_max_c,temp_min_c,temp_mean_c,rh_pct,solar_rad_mj_m2,wind_speed_m_s
2019-04-30,2019,4,30,120,0.0,38.7,23.0,30.01,38.14,25.22,3.18
2019-05-01,2019,5,1,121,0.0,36.93,20.75,27.52,52.89,25.49,3.61
2019-05-02,2019,5,2,122,0.0,36.75,19.78,26.92,51.79,26.91,3.35
2019-05-03,2019,5,3,123,0.0,35.87,19.16,26.44,55.73,27.47,3.37
2019-05-04,2019,5,4,124,0.0,35.71,20.31,26.85,60.49,26.69,3.45
2019-05-05,2019,5,5,125,0.0,36.89,21.1,27.69,55.5,27.09,3.24
2019-05-06,2019,5,6,126,0.0,38.68,20.57,28.79,52.18,26.93,2.7
2019-05-07,2019,5,7,127,0.0,37.91,20.54,28.44,54.3,26.81,3.26
2019-05-08,2019,5,8,128,0.0,36.95,22.11,27.95,59.73,25.69,3.81
2019-05-09,2019,5,9,129,0.0,36.52,21.67,27.49,56.54,26.7,3.83
2019-05-10,2019,5,10,130,0.0,36.87,21.28,27.57,55.08,28.13,3.65
2019-05-11,2019,5,11,131,0.0,39.1,20.44,28.44,53.34,28.09,3.45
2019-05-12,2019,5,12,132,0.0,40.07,20.7,29.1,53.75,27.85,3.29
2019-05-13,2019,5,13,133,0.0,39.67,21.7,29.19,51.96,27.83,3.57
2019-05-14,2019,5,14,134,0.0,38.9,20.72,28.69,50.78,28.73,3.33
2019-05-15,2019,5,15,135,0.0,38.82,20.31,28.63,49.47,28.59,3.19
2019-05-16,2019,5,16,136,0.13,38.68,20.19,28.53,49.32,28.42,2.91
2019-05-17,2019,5,17,137,0.0,39.2,19.61,28.97,48.47,27.73,3.23
2019-05-18,2019,5,18,138,0.0,39.91,21.01,30.13,41.4,27.47,3.25
2019-05-19,2019,5,19,139,0.0,40.62,22.95,31.25,32.33,27.76,3.29
2019-05-20,2019,5,20,140,0.0,41.61,22.83,31.54,34.77,27.83,3.05
2019-05-21,2019,5,21,141,0.0,40.65,22.46,30.52,50.67,26.21,3.23
2019-05-22,2019,5,22,142,0.0,39.92,22.93,30.31,54.29,26.73,3.32
2019-05-23,2019,5,23,143,0.0,38.69,22.82,29.59,55.05,27.46,3.6
2019-05-24,2019,5,24,144,0.0,38.43,22.22,29.47,55.67,27.11,3.3
2019-05-25,2019,5,25,145,0.0,37.1,23.3,29.26,54.54,26.13,3.34
2019-05-26,2019,5,26,146,0.0,37.79,22.33,29.24,50.61,27.48,3.41
2019-05-27,2019,5,27,147,0.0,38.43,21.94,29.51,52.62,25.98,3.37
2019-05-28,2019,5,28,148,0.0,40.01,22.59,30.21,52.63,27.28,3.86
2019-05-29,2019,5,29,149,0.0,39.95,22.84,30.09,52.51,26.97,3.81
2019-05-30,2019,5,30,150,0.0,38.92,22.55,29.7,56.49,26.98,3.99
2019-05-31,2019,5,31,151,0.0,39.64,23.56,30.05,55.38,26.41,3.89
2019-06-01,2019,6,1,152,0.0,39.8,23.87,30.07,55.02,25.18,3.74
2019-06-02,2019,6,2,153,0.0,40.0,23.43,30.43,57.14,26.18,3.98
2019-06-03,2019,6,3,154,0.01,31.84,24.0,27.52,64.48,22.98,3.33
2019-06-04,2019,6,4,155,0.02,37.69,23.57,29.34,59.15,21.78,4.07
2019-06-05,2019,6,5,156,0.06,38.72,22.91,30.2,54.83,24.19,3.36
2019-06-06,2019,6,6,157,0.03,37.31,24.32,29.92,51.96,18.88,3.74
2019-06-07,2019,6,7,158,0.19,38.63,23.19,30.17,53.86,22.88,3.44
2019-06-08,2019,6,8,159,0.95,32.1,24.41,28.62,61.15,22.34,2.31
2019-06-09,2019,6,9,160,5.27,31.85,24.96,28.09,66.67,20.21,1.98
2019-06-10,2019,6,10,161,14.23,32.52,24.2,27.62,75.41,20.36,1.7
2019-06-11,2019,6,11,162,10.93,33.56,24.31,27.29,77.03,20.94,2.43
2019-06-12,2019,6,12,163,6.89,30.89,23.4,26.4,76.7,11.22,5.65
2019-06-13,2019,6,13,164,5.97,30.86,22.67,25.95,73.65,18.44,5.73
2019-06-14,2019,6,14,165,12.72,31.07,21.96,25.68,75.32,19.7,4.71
2019-06-15,2019,6,15,166,12.67,31.22,22.73,26.07,76.76,16.78,4.65
2019-06-16,2019,6,16,167,2.54,32.13,23.05,26.67,76.85,20.98,4.14
2019-06-17,2019,6,17,168,2.08,31.44,23.11,26.37,76.99,19.38,4.48
2019-06-18,2019,6,18,169,5.26,31.08,22.77,26.16,77.38,17.88,4.87
2019-06-19,2019,6,19,170,7.58,30.71,23.17,26.1,79.27,13.25,4.1
2019-06-20,2019,6,20,171,1.46,31.46,22.95,26.35,76.93,21.23,3.76
2019-06-21,2019,6,21,172,0.04,33.23,22.15,26.91,72.29,21.77,3.25
2019-06-22,2019,6,22,173,0.86,32.1,22.79,26.54,73.82,19.15,2.62
2019-06-23,2019,6,23,174,3.21,29.62,23.24,25.44,79.97,15.02,2.66
2019-06-24,2019,6,24,175,6.64,27.13,22.58,24.59,82.4,13.7,2.43
2019-06-25,2019,6,25,176,4.66,31.97,22.66,26.29,78.84,19.22,2.73
2019-06-26,2019,6,26,177,9.6,31.4,23.2,26.02,82.16,18.37,2.48
2019-06-27,2019,6,27,178,58.54,28.97,22.85,24.98,87.12,13.72,3.75
2019-06-28,2019,6,28,179,106.74,26.56,21.81,23.65,90.76,3.9,5.1
2019-06-29,2019,6,29,180,39.67,25.17,21.7,23.5,92.59,7.99,4.61
2019-06-30,2019,6,30,181,38.02,26.66,22.86,24.25,89.69,8.86,4.16
2019-07-01,2019,7,1,182,55.88,25.6,22.72,23.83,90.95,6.24,3.82
2019-07-02,2019,7,2,183,32.6,27.58,22.3,24.35,88.49,11.2,4.03
2019-07-03,2019,7,3,184,12.79,26.3,21.93,23.89,89.78,11.09,3.53
2019-07-04,2019,7,4,185,4.47,25.84,20.6,23.0,83.28,13.28,3.79
2019-07-05,2019,7,5,186,35.31,26.55,20.71,24.3,91.46,9.07,5.35
2019-07-06,2019,7,6,187,63.1,25.82,23.4,24.22,93.07,7.38,6.38
2019-07-07,2019,7,7,188,45.42,25.57,23.26,24.12,93.98,12.0,5.78
2019-07-08,2019,7,8,189,39.66,26.96,23.25,24.65,91.54,4.96,5.62
2019-07-09,2019,7,9,190,29.36,26.84,23.64,24.73,92.66,11.93,5.55
2019-07-10,2019,7,10,191,30.98,26.88,23.49,24.71,92.06,7.03,5.73
2019-07-11,2019,7,11,192,36.32,25.38,23.19,24.13,93.71,10.55,5.36
2019-07-12,2019,7,12,193,5.46,27.61,22.57,24.65,89.44,16.38,4.53
2019-07-13,2019,7,13,194,7.02,27.21,22.76,24.51,90.72,16.28,4.25
2019-07-14,2019,7,14,195,11.35,26.68,22.89,24.3,92.21,15.59,4.55
2019-07-15,2019,7,15,196,8.54,27.56,22.46,24.44,89.7,15.06,4.08
2019-07-16,2019,7,16,197,7.85,26.38,22.45,24.01,91.42,15.13,4.18
2019-07-17,2019,7,17,198,2.4,26.8,22.02,24.01,89.81,16.1,3.39
2019-07-18,2019,7,18,199,3.7,28.27,21.7,24.4,87.72,18.3,2.67
2019-07-19,2019,7,19,200,14.57,28.98,21.64,24.92,87.21,21.45,1.62
2019-07-20,2019,7,20,201,17.59,29.36,22.61,25.37,86.02,13.45,0.86
2019-07-21,2019,7,21,202,11.95,28.83,22.7,25.12,88.37,18.02,1.6
2019-07-22,2019,7,22,203,12.63,26.99,23.01,24.64,92.83,20.23,2.76
2019-07-23,2019,7,23,204,10.95,28.84,22.56,24.8,90.22,15.45,2.8
2019-07-24,2019,7,24,205,41.9,25.52,23.19,24.04,93.84,9.88,4.44
2019-07-25,2019,7,25,206,24.46,26.23,23.08,24.19,93.44,7.58,4.77
2019-07-26,2019,7,26,207,72.45,25.4,23.02,23.81,94.15,6.48,5.3
2019-07-27,2019,7,27,208,62.85,24.24,22.6,23.4,95.4,4.6,6.18
2019-07-28,2019,7,28,209,26.8,24.93,22.56,23.52,94.3,8.39,5.97
2019-07-29,2019,7,29,210,55.34,24.29,22.52,23.28,95.47,4.3,5.82
2019-07-30,2019,7,30,211,46.2,24.19,22.02,22.96,95.31,5.34,5.87
2019-07-31,2019,7,31,212,32.18,24.46,22.04,23.15,94.78,8.71,5.71
2019-08-01,2019,8,1,213,36.67,25.78,22.04,23.53,92.75,9.88,6.22
2019-08-02,2019,8,2,214,52.34,25.19,21.89,23.27,93.85,7.78,6.57
2019-08-03,2019,8,3,215,71.94,24.43,22.67,23.39,96.03,5.93,6.4
2019-08-04,2019,8,4,216,103.69,24.5,22.57,23.38,96.42,4.81,6.0
2019-08-05,2019,8,5,217,39.84,24.72,22.87,23.6,95.23,6.14,6.48
2019-08-06,2019,8,6,218,27.76,24.5,22.85,23.51,95.25,7.34,6.49
2019-08-07,2019,8,7,219,32.7,24.4,22.84,23.44,95.89,5.98,6.29
2019-08-08,2019,8,8,220,22.64,24.86,22.48,23.25,95.08,7.46,6.57
2019-08-09,2019,8,9,221,24.63,24.25,22.43,23.12,95.84,8.0,6.54
2019-08-10,2019,8,10,222,22.81,25.58,21.53,23.26,93.32,8.8,6.72
2019-08-11,2019,8,11,223,15.0,25.95,21.33,23.04,92.25,10.56,5.23
2019-08-12,2019,8,12,224,7.28,25.47,21.37,23.17,92.78,12.13,3.76
2019-08-13,2019,8,13,225,7.85,27.2,21.76,23.83,92.28,10.6,4.1
2019-08-14,2019,8,14,226,6.7,25.47,22.31,23.42,94.52,11.97,3.31
2019-08-15,2019,8,15,227,7.41,26.84,22.29,23.92,92.04,12.35,4.29
2019-08-16,2019,8,16,228,7.02,27.23,21.83,23.9,90.95,14.0,4.37
2019-08-17,2019,8,17,229,2.41,27.05,21.4,23.58,90.36,16.34,3.43
2019-08-18,2019,8,18,230,2.53,27.0,21.11,23.44,90.57,13.43,2.98
2019-08-19,2019,8,19,231,1.6,27.3,20.88,23.43,90.68,18.0,2.51
2019-08-20,2019,8,20,232,2.02,26.89,20.96,23.32,90.58,17.4,2.42
2019-08-21,2019,8,21,233,9.44,27.21,20.46,23.43,90.29,14.11,2.98
2019-08-22,2019,8,22,234,7.53,26.77,20.93,23.27,90.11,15.75,2.7
2019-08-23,2019,8,23,235,5.2,26.36,20.39,23.09,90.69,17.43,2.49
2019-08-24,2019,8,24,236,5.24,26.64,21.2,23.35,90.0,18.76,2.98
2019-08-25,2019,8,25,237,3.43,26.14,20.37,22.59,89.84,17.12,2.57
2019-08-26,2019,8,26,238,1.69,26.0,19.87,22.48,90.36,16.83,2.8
2019-08-27,2019,8,27,239,3.28,26.43,20.02,22.83,90.07,16.25,2.94
2019-08-28,2019,8,28,240,1.47,27.59,20.66,23.67,89.11,18.81,2.57
2019-08-29,2019,8,29,241,8.11,28.27,20.95,24.12,89.43,20.56,2.39
2019-08-30,2019,8,30,242,17.11,27.4,21.9,24.02,90.72,10.58,3.13
2019-08-31,2019,8,31,243,23.48,26.05,22.21,23.7,93.52,7.96,3.62
2019-09-01,2019,9,1,244,15.58,25.3,22.49,23.47,92.9,7.92,3.44
2019-09-02,2019,9,2,245,21.02,26.65,22.5,24.03,91.87,12.69,3.98
2019-09-03,2019,9,3,246,55.34,25.81,21.36,23.24,93.01,9.26,4.24
2019-09-04,2019,9,4,247,67.23,25.13,22.17,23.11,95.22,6.17,3.92
2019-09-05,2019,9,5,248,45.24,25.06,22.32,23.52,95.25,8.95,4.63
2019-09-06,2019,9,6,249,38.78,25.11,22.05,23.3,94.45,7.71,4.97
2019-09-07,2019,9,7,250,54.96,25.32,21.67,23.28,94.21,7.85,5.02
2019-09-08,2019,9,8,251,27.33,25.49,21.97,23.36,93.83,8.93,4.7
2019-09-09,2019,9,9,252,23.5,25.91,22.26,23.62,93.73,9.19,4.51
2019-09-10,2019,9,10,253,16.41,26.51,22.06,23.73,92.94,9.57,4.23
2019-09-11,2019,9,11,254,9.0,25.43,21.75,23.21,93.2,9.68,4.02
2019-09-12,2019,9,12,255,15.07,24.66,21.83,22.88,94.16,9.81,3.55
2019-09-13,2019,9,13,256,30.05,26.24,21.93,23.53,93.34,11.54,4.1
2019-09-14,2019,9,14,257,32.87,26.67,22.08,23.75,92.79,14.03,3.62
2019-09-15,2019,9,15,258,10.27,26.86,20.99,23.27,91.6,10.16,2.53
2019-09-16,2019,9,16,259,9.09,26.57,20.58,22.98,92.03,10.27,2.96
2019-09-17,2019,9,17,260,14.08,26.38,21.69,23.48,92.45,8.45,2.8
2019-09-18,2019,9,18,261,15.29,27.8,21.42,24.17,92.64,9.61,1.86
2019-09-19,2019,9,19,262,22.14,28.34,22.06,24.37,90.66,11.29,1.26
2019-09-20,2019,9,20,263,11.58,25.45,20.81,22.93,93.09,12.55,3.93
2019-09-21,2019,9,21,264,6.57,27.57,19.61,23.18,90.46,16.61,2.32
2019-09-22,2019,9,22,265,2.8,28.49,21.11,24.09,91.21,18.12,2.13
2019-09-23,2019,9,23,266,16.22,28.28,21.05,24.13,88.86,20.08,1.54
2019-09-24,2019,9,24,267,38.27,27.18,21.89,24.09,91.89,15.01,1.21
2019-09-25,2019,9,25,268,45.5,26.78,22.35,24.01,92.25,12.98,1.95
2019-09-26,2019,9,26,269,30.25,24.71,21.71,23.0,96.08,14.65,2.69
2019-09-27,2019,9,27,270,2.52,26.06,20.58,22.7,92.39,13.55,2.8
2019-09-28,2019,9,28,271,1.26,26.8,20.48,22.99,91.65,15.74,2.26
2019-09-29,2019,9,29,272,0.77,26.42,19.82,22.76,91.86,19.21,2.05
2019-09-30,2019,9,30,273,1.74,26.83,20.42,23.14,91.9,20.01,1.89
2019-10-01,2019,10,1,274,0.6,27.59,20.0,23.16,89.54,20.72,1.79
2019-10-02,2019,10,2,275,0.16,28.34,20.09,23.49,86.29,22.49,1.33
2019-10-03,2019,10,3,276,1.74,29.04,20.39,24.09,86.41,19.12,1.11
2019-10-04,2019,10,4,277,15.37,27.34,21.12,23.66,88.65,16.33,1.0
2019-10-05,2019,10,5,278,16.83,27.13,20.83,23.77,85.97,19.37,0.71
2019-10-06,2019,10,6,279,6.29,26.97,20.39,23.36,86.26,19.02,0.84
2019-10-07,2019,10,7,280,6.71,27.42,20.57,23.65,87.82,19.17,0.97
2019-10-08,2019,10,8,281,11.69,28.62,20.4,24.17,86.06,18.57,1.59
2019-10-09,2019,10,9,282,12.94,28.27,20.77,24.09,85.57,15.86,1.77
2019-10-10,2019,10,10,283,6.18,27.43,20.58,24.0,83.86,16.36,1.38
2019-10-11,2019,10,11,284,2.72,27.03,20.56,23.8,83.88,18.29,0.97
2019-10-12,2019,10,12,285,4.54,27.56,20.36,23.72,86.56,18.8,1.14
2019-10-13,2019,10,13,286,5.39,26.22,21.26,23.31,91.23,16.59,1.45
2019-10-14,2019,10,14,287,0.2,28.75,20.44,24.04,85.25,18.94,2.09
2019-10-15,2019,10,15,288,0.0,28.08,18.95,22.96,81.11,19.79,2.52
2019-10-16,2019,10,16,289,0.0,27.26,17.37,21.81,81.22,19.95,2.55
2019-10-17,2019,10,17,290,0.03,27.16,19.02,22.77,85.9,18.4,2.36
2019-10-18,2019,10,18,291,1.94,26.12,20.43,22.57,87.77,8.09,2.22
2019-10-19,2019,10,19,292,31.91,23.93,19.61,21.64,94.09,6.28,2.75
2019-10-20,2019,10,20,293,18.34,24.78,19.99,21.85,92.83,7.06,2.5
2019-10-21,2019,10,21,294,19.05,24.31,20.28,22.03,93.52,16.33,2.04
2019-10-22,2019,10,22,295,17.93,25.24,20.68,22.43,94.77,13.32,1.58
2019-10-23,2019,10,23,296,14.99,24.93,20.7,22.47,91.61,9.4,1.41
2019-10-24,2019,10,24,297,8.63,24.38,20.6,22.24,94.72,8.53,1.64
2019-10-25,2019,10,25,298,4.57,24.94,20.42,22.27,93.27,8.0,3.83
2019-10-26,2019,10,26,299,1.45,26.09,20.18,22.6,91.21,7.94,3.25
2019-10-27,2019,10,27,300,1.07,25.36,18.27,21.73,84.27,16.88,1.71
2019-10-28,2019,10,28,301,2.61,27.69,17.11,22.43,87.28,18.93,1.51
2019-10-29,2019,10,29,302,1.05,28.19,20.39,23.91,88.61,18.52,1.35
2019-10-30,2019,10,30,303,2.7,27.76,21.1,23.72,88.86,18.72,2.13
2019-10-31,2019,10,31,304,0.74,25.74,20.52,22.47,89.88,11.84,2.82
2019-11-01,2019,11,1,305,9.99,24.41,20.66,22.21,94.12,11.51,2.77
2019-11-02,2019,11,2,306,5.98,26.2,18.89,22.3,87.65,17.76,1.48
2019-11-03,2019,11,3,307,8.22,27.79,19.44,22.78,87.49,18.03,1.17
2019-11-04,2019,11,4,308,12.55,28.18,19.22,23.14,88.93,15.82,1.25
2019-11-05,2019,11,5,309,2.59,28.39,18.86,23.14,84.3,17.47,1.2
2019-11-06,2019,11,6,310,1.87,27.84,19.05,22.94,83.22,16.3,1.07
2019-11-07,2019,11,7,311,0.84,26.95,18.6,22.21,90.48,16.82,1.51
2019-11-08,2019,11,8,312,2.72,26.43,18.46,21.57,89.69,18.72,1.52
2019-11-09,2019,11,9,313,0.63,27.37,18.13,21.85,81.81,20.07,0.64
2019-11-10,2019,11,10,314,0.0,27.81,16.71,22.03,82.16,19.95,1.05
2019-11-11,2019,11,11,315,0.0,28.01,16.92,22.07,80.31,17.99,1.41
2019-11-12,2019,11,12,316,0.0,27.1,17.19,21.91,83.02,15.85,1.85
2019-11-13,2019,11,13,317,0.0,26.17,16.99,21.05,84.36,16.5,2.32
2019-11-14,2019,11,14,318,0.01,26.14,14.91,20.58,83.02,17.67,2.19
2019-11-15,2019,11,15,319,0.0,26.59,18.13,22.08,83.81,15.53,1.53
2019-11-16,2019,11,16,320,0.0,27.19,17.92,22.2,86.3,16.6,1.85
2019-11-17,2019,11,17,321,0.0,26.54,18.5,21.72,85.24,16.58,2.22
2019-11-18,2019,11,18,322,0.0,26.65,16.58,20.65,83.1,17.66,2.28
2019-11-19,2019,11,19,323,0.0,25.99,15.75,19.87,80.03,16.97,2.15
2019-11-20,2019,11,20,324,0.0,27.12,14.65,20.82,78.97,15.08,1.74
2019-11-21,2019,11,21,325,0.0,26.85,16.81,21.5,84.07,14.63,2.04
2019-11-22,2019,11,22,326,0.0,26.45,16.39,20.97,81.23,15.79,2.0
2019-11-23,2019,11,23,327,0.0,25.98,15.35,20.23,79.5,17.27,2.07
2019-11-24,2019,11,24,328,0.0,25.18,15.35,19.31,79.71,17.36,2.17
2019-11-25,2019,11,25,329,0.0,26.68,13.98,19.77,79.03,17.51,2.06
2019-11-26,2019,11,26,330,0.0,26.34,15.02,19.95,78.98,17.5,2.16
2019-11-27,2019,11,27,331,0.0,26.24,15.14,19.93,77.27,16.79,2.28
2019-11-28,2019,11,28,332,0.0,26.97,14.77,20.78,79.39,17.14,2.07
2019-11-29,2019,11,29,333,0.0,27.45,16.73,21.53,80.01,15.59,1.7
2019-11-30,2019,11,30,334,0.0,27.31,17.03,21.91,80.19,15.06,2.08
2019-12-01,2019,12,1,335,0.0,27.03,18.77,22.15,84.12,15.12,2.02
2019-12-02,2019,12,2,336,0.04,26.86,18.19,21.64,83.17,16.34,2.64
2019-12-03,2019,12,3,337,0.03,26.1,17.54,21.3,86.56,13.82,2.58
2019-12-04,2019,12,4,338,0.07,25.03,18.75,21.47,87.66,11.93,2.58
2019-12-05,2019,12,5,339,0.02,25.31,18.7,21.46,87.31,10.13,2.33
2019-12-06,2019,12,6,340,0.0,25.06,16.04,20.17,80.87,14.74,2.54
2019-12-07,2019,12,7,341,0.0,25.68,15.05,19.94,80.68,15.04,2.54
2019-12-08,2019,12,8,342,0.0,26.48,14.41,20.46,78.71,14.52,1.87
2019-12-09,2019,12,9,343,0.0,27.03,16.34,21.49,81.63,15.67,1.75
2019-12-10,2019,12,10,344,0.0,26.96,17.0,21.6,78.66,15.6,1.56
2019-12-11,2019,12,11,345,0.0,27.61,16.48,21.72,74.19,16.2,0.88
2019-12-12,2019,12,12,346,0.0,26.86,15.94,20.7,82.14,15.01,1.29
2019-12-13,2019,12,13,347,0.0,26.52,15.49,19.74,78.71,16.17,0.99
2019-12-14,2019,12,14,348,0.0,26.78,14.18,19.91,79.91,16.65,1.35
2019-12-15,2019,12,15,349,0.0,26.92,15.46,20.74,78.46,15.38,1.21
2019-12-16,2019,12,16,350,0.0,26.35,17.19,20.96,82.01,15.81,1.57
2019-12-17,2019,12,17,351,0.0,26.33,16.05,20.22,81.46,16.4,2.64
2019-12-18,2019,12,18,352,0.0,25.93,15.48,19.79,81.43,16.5,2.63
2019-12-19,2019,12,19,353,0.0,26.19,14.53,19.87,77.6,16.07,2.15
2019-12-20,2019,12,20,354,0.0,26.42,14.67,20.62,73.02,14.08,1.62
2019-12-21,2019,12,21,355,0.0,26.06,15.92,19.89,75.69,13.09,1.83
2019-12-22,2019,12,22,356,0.0,26.28,15.15,20.35,80.98,10.18,2.57
2019-12-23,2019,12,23,357,0.0,27.14,17.16,21.78,78.12,13.51,1.77
2019-12-24,2019,12,24,358,0.0,26.95,17.02,21.57,82.58,12.48,1.71
2019-12-25,2019,12,25,359,0.11,25.68,19.1,21.81,85.54,10.77,1.17
2019-12-26,2019,12,26,360,0.13,26.02,17.93,21.34,85.76,13.41,1.06
2019-12-27,2019,12,27,361,0.0,26.74,16.16,20.61,82.08,15.25,1.67
2019-12-28,2019,12,28,362,0.0,26.5,13.37,19.53,78.07,13.86,2.71
2019-12-29,2019,12,29,363,0.0,25.86,14.8,19.94,82.77,12.62,2.21
2019-12-30,2019,12,30,364,0.0,26.05,15.4,19.75,86.31,15.19,1.7
2019-12-31,2019,12,31,365,0.0,24.44,13.2,17.9,80.97,17.74,1.22
2020-01-01,2020,1,1,1,0.0,25.4,11.18,17.41,76.18,18.57,1.49
2020-01-02,2020,1,2,2,0.0,25.74,12.76,18.07,77.99,17.48,1.3
2020-01-03,2020,1,3,3,0.0,24.37,12.48,17.3,80.61,17.47,1.17
2020-01-04,2020,1,4,4,0.0,24.06,9.85,16.71,75.26,15.94,1.26
2020-01-05,2020,1,5,5,0.0,24.46,11.7,17.09,79.12,16.64,3.27
2020-01-06,2020,1,6,6,0.0,26.26,12.72,18.91,76.77,16.29,3.2
2020-01-07,2020,1,7,7,0.0,26.89,14.79,20.29,83.01,14.29,2.22
2020-01-08,2020,1,8,8,0.0,24.8,14.96,19.62,88.48,15.3,1.7
2020-01-09,2020,1,9,9,0.0,25.32,11.27,17.67,79.48,17.26,1.44
2020-01-10,2020,1,10,10,0.0,25.57,12.89,18.46,79.38,15.3,3.09
2020-01-11,2020,1,11,11,0.0,26.09,13.01,18.88,74.8,14.86,2.92
2020-01-12,2020,1,12,12,0.0,25.83,12.54,19.33,65.31,15.74,1.83
2020-01-13,2020,1,13,13,0.0,25.95,14.76,19.26,74.37,14.21,1.24
2020-01-14,2020,1,14,14,0.0,25.53,13.84,18.93,82.97,17.32,1.2
2020-01-15,2020,1,15,15,0.0,25.64,12.15,17.62,82.48,17.58,1.82
2020-01-16,2020,1,16,16,0.0,22.3,9.88,15.51,77.7,19.27,1.72
2020-01-17,2020,1,17,17,0.0,23.99,7.25,14.9,61.93,19.79,1.16
2020-01-18,2020,1,18,18,0.0,27.03,9.71,17.57,67.89,19.16,1.82
2020-01-19,2020,1,19,19,0.0,27.15,11.69,18.97,70.25,17.77,1.43
2020-01-20,2020,1,20,20,0.0,28.22,12.8,19.89,72.66,17.32,1.67
2020-01-21,2020,1,21,21,0.0,28.38,14.92,20.94,70.85,17.13,1.21
2020-01-22,2020,1,22,22,0.0,28.58,14.5,21.01,68.41,17.99,1.76
2020-01-23,2020,1,23,23,0.0,27.93,14.54,20.94,64.63,19.09,2.07
2020-01-24,2020,1,24,24,0.0,28.17,14.16,20.86,65.1,19.25,2.1
2020-01-25,2020,1,25,25,0.0,28.68,14.76,21.69,63.27,18.78,1.66
2020-01-26,2020,1,26,26,0.0,29.47,14.9,21.55,65.53,18.58,1.43
2020-01-27,2020,1,27,27,0.0,28.18,14.88,20.56,70.07,18.6,1.83
2020-01-28,2020,1,28,28,0.0,24.53,13.46,17.96,84.12,17.17,2.19
2020-01-29,2020,1,29,29,0.0,23.68,11.2,17.18,78.82,18.62,1.89
2020-01-30,2020,1,30,30,0.0,26.0,8.62,16.41,63.08,21.53,1.43
2020-01-31,2020,1,31,31,0.0,26.67,9.97,17.22,60.88,20.91,1.61
2020-02-01,2020,2,1,32,0.0,27.47,9.01,17.76,60.44,20.27,1.59
2020-02-02,2020,2,2,33,0.0,27.92,13.07,18.93,69.05,20.04,2.67
2020-02-03,2020,2,3,34,0.0,27.81,12.91,19.61,77.08,18.34,1.48
2020-02-04,2020,2,4,35,0.0,27.1,14.14,19.43,74.87,18.73,1.57
2020-02-05,2020,2,5,36,0.0,28.27,11.81,19.16,60.61,18.0,1.84
2020-02-06,2020,2,6,37,0.0,27.35,12.74,18.78,59.68,20.35,1.6
2020-02-07,2020,2,7,38,0.0,25.22,11.4,17.53,54.63,21.63,1.5
2020-02-08,2020,2,8,39,0.0,26.05,9.65,18.14,69.76,17.69,2.11
2020-02-09,2020,2,9,40,0.0,27.15,13.84,20.03,70.94,17.62,3.32
2020-02-10,2020,2,10,41,0.0,28.34,15.71,21.45,69.63,18.16,2.9
2020-02-11,2020,2,11,42,0.0,28.35,16.64,22.02,70.75,16.45,2.68
2020-02-12,2020,2,12,43,0.0,29.52,16.94,22.64,65.44,13.51,2.45
2020-02-13,2020,2,13,44,0.0,29.34,15.59,22.14,59.54,15.37,2.35
2020-02-14,2020,2,14,45,0.0,29.93,14.43,21.64,58.76,19.99,1.38
2020-02-15,2020,2,15,46,0.0,30.62,14.08,21.61,55.31,20.6,1.43
2020-02-16,2020,2,16,47,0.0,31.97,14.54,23.04,51.55,20.64,1.81
2020-02-17,2020,2,17,48,0.0,32.03,14.99,23.26,49.43,20.49,2.18
2020-02-18,2020,2,18,49,0.0,31.74,15.6,23.11,49.35,20.83,2.14
2020-02-19,2020,2,19,50,0.0,31.97,17.04,23.55,54.3,21.05,1.01
2020-02-20,2020,2,20,51,0.0,32.2,16.88,23.32,54.83,20.59,1.46
2020-02-21,2020,2,21,52,0.0,31.78,15.88,23.02,55.94,19.12,1.47
2020-02-22,2020,2,22,53,0.0,32.27,16.09,23.78,52.98,20.8,1.54
2020-02-23,2020,2,23,54,0.0,32.89,16.68,24.18,49.28,22.0,1.43
2020-02-24,2020,2,24,55,0.0,33.26,16.51,23.72,45.37,22.25,1.78
2020-02-25,2020,2,25,56,0.0,31.81,14.6,22.54,41.49,22.32,2.09
2020-02-26,2020,2,26,57,0.0,31.5,14.83,22.38,36.52,23.18,2.72
2020-02-27,2020,2,27,58,0.0,32.43,14.38,22.72,35.66,22.36,2.15
2020-02-28,2020,2,28,59,0.0,33.19,14.39,23.21,41.12,22.43,2.01
2020-02-29,2020,2,29,60,0.0,32.58,16.06,23.59,46.64,20.88,1.87
2020-03-01,2020,3,1,61,0.38,32.04,18.65,23.99,51.98,20.87,1.21
2020-03-02,2020,3,2,62,0.0,32.41,16.95,23.39,52.44,22.62,1.94
2020-03-03,2020,3,3,63,0.0,29.99,16.41,21.89,58.74,23.97,2.32
2020-03-04,2020,3,4,64,0.0,29.51,14.17,20.76,68.07,24.26,2.15
2020-03-05,2020,3,5,65,0.0,30.14,14.78,20.99,66.38,23.76,1.97
2020-03-06,2020,3,6,66,0.0,28.11,15.77,20.6,72.19,23.0,2.71
2020-03-07,2020,3,7,67,0.0,29.28,14.83,20.62,66.13,24.72,2.13
2020-03-08,2020,3,8,68,0.0,32.09,13.76,21.9,58.82,24.31,2.25
2020-03-09,2020,3,9,69,0.0,30.98,15.63,21.99,63.27,24.31,2.2
2020-03-10,2020,3,10,70,0.0,30.7,14.72,21.84,70.72,22.18,2.65
