date,year,month,day,day_of_year,precipitation_mm,temp_max_c,temp_min_c,temp_mean_c,rh_pct,solar_rad_mj_m2,wind_speed_m_s
2018-09-02,2018,9,2,245,0.86,32.65,21.21,25.84,72.39,17.09,4.09
2018-09-03,2018,9,3,246,0.65,33.13,20.78,26.03,70.94,16.8,3.93
2018-09-04,2018,9,4,247,0.48,32.97,20.59,25.9,69.92,19.31,4.01
2018-09-05,2018,9,5,248,0.11,32.13,20.59,25.7,69.8,17.47,4.11
2018-09-06,2018,9,6,249,0.06,33.47,20.67,26.1,68.26,20.14,4.22
2018-09-07,2018,9,7,250,0.04,32.74,20.5,25.86,68.5,14.23,3.94
2018-09-08,2018,9,8,251,0.01,33.77,20.2,25.98,64.72,21.75,3.65
2018-09-09,2018,9,9,252,0.01,33.72,19.1,26.04,64.06,21.86,2.41
2018-09-10,2018,9,10,253,0.0,32.99,20.47,26.55,66.82,20.99,2.15
2018-09-11,2018,9,11,254,3.33,33.49,21.63,27.12,66.78,20.69,1.61
2018-09-12,2018,9,12,255,2.94,34.54,20.65,26.56,63.92,22.99,2.57
2018-09-13,2018,9,13,256,0.0,34.63,19.78,26.48,63.39,24.2,2.6
2018-09-14,2018,9,14,257,0.0,35.17,20.65,27.3,63.09,22.99,2.24
2018-09-15,2018,9,15,258,1.1,34.56,21.98,27.57,65.76,21.49,2.12
2018-09-16,2018,9,16,259,2.62,34.2,21.81,27.69,67.7,14.6,1.67
2018-09-17,2018,9,17,260,6.44,28.4,22.92,25.11,78.64,16.07,2.97
2018-09-18,2018,9,18,261,1.39,31.58,21.85,25.72,72.76,21.13,2.45
2018-09-19,2018,9,19,262,9.59,33.61,21.95,26.97,69.6,19.13,2.26
2018-09-20,2018,9,20,263,5.77,33.12,22.17,27.22,69.73,17.11,2.3
2018-09-21,2018,9,21,264,1.04,29.07,22.28,25.54,72.14,10.42,2.31
2018-09-22,2018,9,22,265,0.37,31.8,21.62,25.91,72.29,16.35,3.27
2018-09-23,2018,9,23,266,0.16,33.22,21.17,26.67,70.15,18.75,1.4
2018-09-24,2018,9,24,267,0.01,35.68,21.69,28.3,64.49,21.89,1.68
2018-09-25,2018,9,25,268,3.06,35.51,22.66,28.64,66.12,20.75,2.0
2018-09-26,2018,9,26,269,17.77,30.43,23.58,26.43,77.26,19.52,1.52
2018-09-27,2018,9,27,270,1.2,33.55,22.46,27.52,68.66,20.17,1.38
2018-09-28,2018,9,28,271,3.32,34.61,21.74,27.79,66.26,20.25,1.86
2018-09-29,2018,9,29,272,1.97,35.29,22.27,27.86,67.32,19.07,2.18
2018-09-30,2018,9,30,273,0.17,35.72,21.89,28.3,64.58,20.8,1.83
2018-10-01,2018,10,1,274,0.16,35.81,22.38,28.47,63.46,20.49,2.25
2018-10-02,2018,10,2,275,0.21,35.15,22.28,28.48,66.27,20.7,1.56
2018-10-03,2018,10,3,276,0.4,35.26,22.93,28.73,63.35,20.21,2.01
2018-10-04,2018,10,4,277,0.59,34.14,22.59,28.14,65.95,18.8,2.31
2018-10-05,2018,10,5,278,0.23,34.91,22.39,27.66,62.66,20.25,2.84
2018-10-06,2018,10,6,279,0.0,35.45,19.34,26.76,57.08,21.94,2.43
2018-10-07,2018,10,7,280,0.0,35.38,20.44,27.52,58.5,21.57,2.62
2018-10-08,2018,10,8,281,0.02,35.07,21.62,27.76,57.73,19.67,2.25
2018-10-09,2018,10,9,282,0.0,35.52,19.26,27.05,51.05,21.27,2.0
2018-10-10,2018,10,10,283,0.0,35.66,20.87,27.9,50.23,17.27,1.68
2018-10-11,2018,10,11,284,0.0,37.03,20.41,28.6,46.3,20.07,2.01
2018-10-12,2018,10,12,285,0.0,36.83,21.51,28.56,47.04,19.12,2.6
2018-10-13,2018,10,13,286,0.0,36.18,19.43,27.52,46.67,21.85,1.86
2018-10-14,2018,10,14,287,0.0,36.49,19.84,27.96,43.62,21.38,1.74
2018-10-15,2018,10,15,288,0.0,36.08,20.64,28.24,50.57,20.33,1.56
2018-10-16,2018,10,16,289,13.63,34.28,21.87,27.34,60.83,16.33,1.97
2018-10-17,2018,10,17,290,13.7,32.82,22.64,26.9,68.38,13.55,1.08
2018-10-18,2018,10,18,291,1.08,31.99,21.33,26.21,69.06,18.0,1.61
2018-10-19,2018,10,19,292,0.12,31.9,21.34,26.1,65.33,19.51,1.44
2018-10-20,2018,10,20,293,0.0,34.35,18.7,25.95,57.62,21.11,1.9
2018-10-21,2018,10,21,294,0.0,34.32,18.66,26.12,56.89,19.83,1.51
2018-10-22,2018,10,22,295,0.0,34.9,20.55,27.35,50.34,20.06,1.14
2018-10-23,2018,10,23,296,0.22,34.68,20.73,27.08,54.57,17.53,1.2
2018-10-24,2018,10,24,297,0.27,34.27,21.82,27.21,57.12,16.68,1.54
2018-10-25,2018,10,25,298,0.67,31.95,20.52,25.96,61.38,10.42,2.07
2018-10-26,2018,10,26,299,0.0,33.92,18.1,25.3,50.63,19.39,2.45
2018-10-27,2018,10,27,300,0.0,34.58,16.89,24.93,47.75,20.99,2.43
2018-10-28,2018,10,28,301,0.0,34.61,16.46,24.76,47.86,20.35,2.39
2018-10-29,2018,10,29,302,0.0,33.55,16.32,24.17,46.19,20.72,2.41
2018-10-30,2018,10,30,303,0.0,33.31,15.11,23.52,44.14,21.56,2.45
2018-10-31,2018,10,31,304,0.0,33.4,15.91,24.01,46.32,20.38,2.37
2018-11-01,2018,11,1,305,0.0,32.9,15.93,24.58,51.73,20.02,1.88
2018-11-02,2018,11,2,306,0.0,33.38,21.25,26.74,62.29,14.06,2.4
2018-11-03,2018,11,3,307,0.1,34.14,21.55,27.41,58.59,13.23,2.48
2018-11-04,2018,11,4,308,0.14,34.57,21.76,27.99,56.59,17.72,1.9
2018-11-05,2018,11,5,309,0.03,34.02,21.81,27.78,51.97,18.47,1.43
2018-11-06,2018,11,6,310,0.62,34.8,22.18,28.33,52.03,16.3,1.4
2018-11-07,2018,11,7,311,0.01,34.84,22.37,28.53,50.1,17.34,1.64
2018-11-08,2018,11,8,312,0.0,35.12,21.18,28.01,45.9,18.52,1.71
2018-11-09,2018,11,9,313,0.0,34.97,20.09,27.11,41.58,18.67,1.69
2018-11-10,2018,11,10,314,0.0,34.58,18.4,26.17,36.47,18.59,1.52
2018-11-11,2018,11,11,315,0.0,34.91,16.74,25.12,29.86,19.26,1.69
2018-11-12,2018,11,12,316,0.0,34.28,15.34,23.96,27.88,19.83,1.8
2018-11-13,2018,11,13,317,0.0,34.27,15.38,23.93,25.72,19.64,1.56
2018-11-14,2018,11,14,318,0.0,34.2,15.29,23.81,28.57,19.83,1.64
2018-11-15,2018,11,15,319,0.0,34.82,14.86,24.17,29.19,20.29,2.27
2018-11-16,2018,11,16,320,0.0,35.63,15.91,25.4,32.26,20.47,2.26
2018-11-17,2018,11,17,321,0.0,34.64,19.74,27.31,51.53,18.16,1.37
2018-11-18,2018,11,18,322,4.98,34.26,21.72,27.66,57.54,15.01,1.51
2018-11-19,2018,11,19,323,6.11,28.81,22.22,25.16,73.45,10.16,1.7
2018-11-20,2018,11,20,324,1.6,31.86,20.5,25.82,68.7,9.98,1.5
2018-11-21,2018,11,21,325,0.0,32.94,20.7,26.01,59.87,16.77,1.9
2018-11-22,2018,11,22,326,0.0,32.58,18.2,24.66,53.02,18.32,2.36
2018-11-23,2018,11,23,327,0.0,32.32,18.17,24.76,54.47,18.12,2.44
2018-11-24,2018,11,24,328,0.0,33.09,17.69,25.03,43.76,17.6,1.66
2018-11-25,2018,11,25,329,0.0,32.82,16.87,24.3,41.81,16.86,1.48
2018-11-26,2018,11,26,330,0.0,33.47,15.5,23.6,36.03,18.19,1.73
2018-11-27,2018,11,27,331,0.0,32.33,13.89,22.67,34.97,17.63,2.0
2018-11-28,2018,11,28,332,0.0,31.76,13.97,22.22,39.31,18.63,1.98
2018-11-29,2018,11,29,333,0.0,32.11,14.29,22.88,40.14,17.67,1.69
2018-11-30,2018,11,30,334,0.0,32.67,14.45,22.87,36.0,18.15,1.93
2018-12-01,2018,12,1,335,0.0,31.01,14.77,22.84,39.32,16.52,1.72
2018-12-02,2018,12,2,336,0.0,30.84,16.01,22.71,44.92,15.3,1.72
2018-12-03,2018,12,3,337,0.0,30.72,16.14,23.09,51.92,14.82,1.8
2018-12-04,2018,12,4,338,0.0,31.89,18.12,24.47,49.8,14.17,1.87
2018-12-05,2018,12,5,339,0.07,32.74,19.46,25.94,50.14,13.35,1.11
2018-12-06,2018,12,6,340,0.01,32.85,19.28,25.72,54.58,13.88,1.02
2018-12-07,2018,12,7,341,0.0,33.91,19.07,26.29,45.81,15.66,1.02
2018-12-08,2018,12,8,342,0.0,33.79,19.08,26.61,47.41,15.29,1.28
2018-12-09,2018,12,9,343,0.01,33.78,19.68,26.97,40.27,16.1,0.62
2018-12-10,2018,12,10,344,0.06,33.99,18.63,25.77,35.43,16.54,2.14
2018-12-11,2018,12,11,345,0.0,32.57,14.48,23.16,26.25,18.02,1.58
2018-12-12,2018,12,12,346,0.0,33.1,15.04,23.52,27.93,17.15,1.14
2018-12-13,2018,12,13,347,0.21,31.48,14.35,22.63,39.4,14.65,2.2
2018-12-14,2018,12,14,348,5.22,28.45,17.54,22.25,65.47,9.64,3.22
2018-12-15,2018,12,15,349,0.0,29.38,15.6,21.97,57.43,13.05,2.69
2018-12-16,2018,12,16,350,0.0,28.6,14.58,20.71,46.26,16.2,2.55
2018-12-17,2018,12,17,351,0.0,28.76,12.38,20.08,56.21,16.29,2.46
2018-12-18,2018,12,18,352,0.0,28.86,13.42,20.25,56.39,17.64,2.43
2018-12-19,2018,12,19,353,0.0,28.7,11.48,19.38,50.86,18.74,2.24
2018-12-20,2018,12,20,354,0.0,29.43,12.46,20.57,53.79,15.41,1.81
2018-12-21,2018,12,21,355,0.0,30.96,14.33,22.47,50.86,17.35,1.28
2018-12-22,2018,12,22,356,0.0,30.96,14.22,22.74,45.9,16.0,1.45
2018-12-23,2018,12,23,357,0.0,30.52,15.83,23.06,50.56,15.59,1.82
2018-12-24,2018,12,24,358,0.0,31.33,16.23,23.67,48.94,15.69,1.64
2018-12-25,2018,12,25,359,0.0,32.45,16.41,24.4,38.95,16.0,1.31
2018-12-26,2018,12,26,360,0.0,33.11,16.96,25.33,40.78,15.15,1.87
2018-12-27,2018,12,27,361,0.0,31.35,15.64,22.36,25.07,18.25,2.87
2018-12-28,2018,12,28,362,0.0,28.96,9.67,18.47,16.27,18.98,2.11
2018-12-29,2018,12,29,363,0.0,29.62,8.92,18.47,19.95,18.88,1.86
2018-12-30,2018,12,30,364,0.0,29.16,8.6,18.19,21.48,18.84,2.1
2018-12-31,2018,12,31,365,0.0,30.02,9.18,18.7,23.83,18.69,2.07
2019-01-01,2019,1,1,1,0.0,31.49,9.47,19.74,18.3,19.95,1.93
2019-01-02,2019,1,2,2,0.0,31.19,11.03,20.8,20.62,18.4,1.78
2019-01-03,2019,1,3,3,0.0,31.45,12.07,21.29,21.96,18.5,1.42
2019-01-04,2019,1,4,4,0.0,32.09,11.45,21.33,23.03,18.46,1.73
2019-01-05,2019,1,5,5,0.0,32.24,12.42,21.8,29.79,17.58,1.67
2019-01-06,2019,1,6,6,0.0,31.82,14.37,22.33,32.6,17.61,1.15
2019-01-07,2019,1,7,7,0.0,31.53,12.85,21.3,30.19,17.38,2.13
2019-01-08,2019,1,8,8,0.0,31.48,11.15,20.56,18.85,18.61,1.74
2019-01-09,2019,1,9,9,0.0,32.04,11.46,21.28,17.09,18.36,1.4
2019-01-10,2019,1,10,10,0.0,31.96,10.69,20.88,19.55,18.3,1.52
2019-01-11,2019,1,11,11,0.0,32.23,11.92,21.57,29.47,17.74,1.5
2019-01-12,2019,1,12,12,0.0,32.53,14.27,22.74,35.67,17.89,1.67
2019-01-13,2019,1,13,13,0.0,32.05,14.47,22.77,37.69,17.52,1.51
2019-01-14,2019,1,14,14,0.0,32.04,14.76,22.98,36.2,17.4,1.78
2019-01-15,2019,1,15,15,0.0,31.81,14.48,22.61,37.85,17.5,1.9
2019-01-16,2019,1,16,16,0.0,31.89,14.46,22.75,34.64,16.65,1.87
2019-01-17,2019,1,17,17,0.0,32.69,13.6,22.66,23.83,18.36,1.69
2019-01-18,2019,1,18,18,0.0,32.56,13.06,22.73,26.91,17.97,1.59
2019-01-19,2019,1,19,19,0.0,31.85,13.39,22.37,28.07,17.89,1.98
2019-01-20,2019,1,20,20,0.0,32.92,13.18,22.39,23.93,18.89,1.99
2019-01-21,2019,1,21,21,0.0,33.17,13.73,22.84,29.09,19.23,2.21
2019-01-22,2019,1,22,22,0.0,31.49,14.5,22.75,43.24,19.13,1.26
2019-01-23,2019,1,23,23,0.0,31.78,14.49,22.75,41.8,19.81,1.61
2019-01-24,2019,1,24,24,0.0,32.62,14.18,23.5,32.26,19.05,1.42
2019-01-25,2019,1,25,25,0.0,31.71,13.81,22.98,29.39,18.07,1.85
2019-01-26,2019,1,26,26,0.01,31.72,14.71,23.2,34.09,16.08,1.82
2019-01-27,2019,1,27,27,0.12,28.67,16.35,22.1,60.58,12.21,3.41
2019-01-28,2019,1,28,28,0.0,29.12,15.56,21.72,46.07,18.13,3.24
2019-01-29,2019,1,29,29,0.0,29.37,12.32,20.05,24.17,19.02,2.75
2019-01-30,2019,1,30,30,0.0,30.71,9.9,19.95,20.28,20.71,1.81
2019-01-31,2019,1,31,31,0.0,31.62,11.03,21.09,32.43,20.04,2.26
2019-02-01,2019,2,1,32,0.0,32.35,14.36,23.14,47.15,18.75,2.18
2019-02-02,2019,2,2,33,0.0,32.55,16.64,24.45,36.63,18.07,1.85
2019-02-03,2019,2,3,34,0.0,32.71,16.68,24.3,39.56,18.49,2.72
2019-02-04,2019,2,4,35,0.0,33.01,16.37,24.17,43.15,19.6,2.88
2019-02-05,2019,2,5,36,0.0,33.43,16.6,24.87,41.09,19.85,1.91
2019-02-06,2019,2,6,37,0.0,34.93,16.93,26.14,35.6,19.54,1.61
2019-02-07,2019,2,7,38,0.0,33.7,17.56,25.01,35.67,20.67,2.07
2019-02-08,2019,2,8,39,0.0,32.68,15.24,23.06,35.59,21.74,2.64
2019-02-09,2019,2,9,40,0.0,33.04,11.49,21.72,17.42,22.84,2.34
2019-02-10,2019,2,10,41,0.0,33.81,12.31,23.1,16.41,20.91,1.8
2019-02-11,2019,2,11,42,0.0,33.69,15.04,24.65,32.4,18.07,1.96
2019-02-12,2019,2,12,43,0.0,34.87,19.52,26.81,42.6,18.5,2.39
2019-02-13,2019,2,13,44,0.0,34.56,18.74,26.32,35.97,20.32,2.49
2019-02-14,2019,2,14,45,0.0,35.94,17.44,26.75,31.88,21.58,1.87
2019-02-15,2019,2,15,46,0.0,35.73,19.5,27.14,30.26,20.75,1.76
2019-02-16,2019,2,16,47,0.0,34.85,17.35,26.0,28.95,23.06,1.9
2019-02-17,2019,2,17,48,0.0,34.94,15.24,24.87,18.18,22.68,1.52
2019-02-18,2019,2,18,49,0.0,36.11,16.0,26.04,19.59,22.28,1.45
2019-02-19,2019,2,19,50,0.0,37.88,19.46,28.13,20.68,22.1,1.49
2019-02-20,2019,2,20,51,0.0,37.86,19.97,28.91,32.45,20.28,2.63
2019-02-21,2019,2,21,52,0.0,37.06,21.21,29.08,32.52,20.82,1.96
2019-02-22,2019,2,22,53,0.0,37.86,21.04,29.58,27.11,20.43,1.8
2019-02-23,2019,2,23,54,0.0,38.17,21.52,30.2,24.82,22.53,1.11
2019-02-24,2019,2,24,55,0.0,38.59,20.78,29.91,21.83,22.72,1.56
2019-02-25,2019,2,25,56,0.0,37.33,18.99,28.63,17.77,23.23,1.94
2019-02-26,2019,2,26,57,0.0,36.23,18.62,27.23,19.36,23.74,3.02
2019-02-27,2019,2,27,58,0.0,35.15,17.55,26.28,24.66,23.22,2.77
2019-02-28,2019,2,28,59,0.0,34.07,17.03,25.1,28.45,24.24,2.24
2019-03-01,2019,3,1,60,0.0,35.87,15.15,25.71,17.01,24.57,1.42
2019-03-02,2019,3,2,61,0.0,38.14,17.77,28.12,26.04,23.04,2.29
2019-03-03,2019,3,3,62,0.0,37.49,17.9,27.53,31.02,23.8,1.69
2019-03-04,2019,3,4,63,0.0,38.63,18.39,28.16,35.51,23.6,2.8
2019-03-05,2019,3,5,64,0.0,36.41,19.15,27.21,40.07,24.34,2.6
2019-03-06,2019,3,6,65,0.0,35.65,18.21,26.43,30.64,24.97,2.54
2019-03-07,2019,3,7,66,0.0,36.34,16.02,25.99,18.06,25.49,2.38
2019-03-08,2019,3,8,67,0.0,38.09,17.43,27.87,15.98,24.97,1.73
2019-03-09,2019,3,9,68,0.0,37.66,19.2,29.05,19.18,24.55,1.41
2019-03-10,2019,3,10,69,0.0,38.49,20.32,29.82,21.43,24.77,1.96
2019-03-11,2019,3,11,70,0.0,39.26,20.3,29.98,19.23,24.7,2.09
2019-03-12,2019,3,12,71,0.0,38.2,20.51,29.51,25.09,22.91,2.61
2019-03-13,2019,3,13,72,0.0,38.58,21.54,30.12,23.1,23.88,2.05
2019-03-14,2019,3,14,73,0.0,38.49,22.25,30.31,20.97,23.51,2.31
2019-03-15,2019,3,15,74,0.0,38.86,23.39,30.83,22.02,24.57,2.32
2019-03-16,2019,3,16,75,0.0,39.74,21.7,30.77,20.78,24.59,3.06
2019-03-17,2019,3,17,76,0.0,39.16,20.97,30.28,21.53,24.93,2.13
2019-03-18,2019,3,18,77,0.0,39.03,20.76,30.14,18.85,24.76,1.53
2019-03-19,2019,3,19,78,0.0,39.75,20.3,30.29,17.89,25.22,2.41
2019-03-20,2019,3,20,79,0.0,39.37,20.39,29.98,19.89,25.3,2.56
2019-03-21,2019,3,21,80,0.0,38.53,20.32,29.85,23.38,25.07,2.35
2019-03-22,2019,3,22,81,0.0,39.08,20.65,30.03,19.83,26.19,2.69
2019-03-23,2019,3,23,82,0.0,40.5,20.46,30.69,16.61,25.86,2.27
2019-03-24,2019,3,24,83,0.0,40.74,22.17,32.14,24.16,23.78,2.33
2019-03-25,2019,3,25,84,1.07,40.25,25.77,33.68,24.98,20.34,2.53
2019-03-26,2019,3,26,85,0.19,41.1,26.89,33.55,22.45,23.81,2.44
2019-03-27,2019,3,27,86,0.0,41.23,23.01,32.38,21.15,24.47,1.41
2019-03-28,2019,3,28,87,0.05,41.69,22.4,32.06,16.03,24.94,2.0
2019-03-29,2019,3,29,88,0.02,41.62,22.05,32.06,16.34,25.76,2.07
2019-03-30,2019,3,30,89,0.1,41.74,23.43,33.14,21.84,23.23,1.6
2019-03-31,2019,3,31,90,1.49,41.66,25.18,33.14,29.43,22.75,2.93
2019-04-01,2019,4,1,91,0.1,41.43,23.06,32.49,22.14,26.33,2.41
2019-04-02,2019,4,2,92,0.0,41.84,22.26,32.12,21.38,26.72,2.5
2019-04-03,2019,4,3,93,0.0,42.55,22.41,33.0,19.72,25.79,3.01
2019-04-04,2019,4,4,94,3.25,41.88,26.86,34.32,24.2,22.35,2.69
2019-04-05,2019,4,5,95,5.5,39.23,25.46,32.5,40.68,24.72,1.13
2019-04-06,2019,4,6,96,0.0,40.02,25.25,32.5,33.57,24.46,2.03
2019-04-07,2019,4,7,97,0.0,40.79,23.99,32.82,26.57,26.43,1.46
2019-04-08,2019,4,8,98,0.0,41.8,23.33,33.14,23.32,26.78,2.5
2019-04-09,2019,4,9,99,0.0,42.11,23.51,32.91,23.93,26.88,3.01
2019-04-10,2019,4,10,100,0.11,41.67,23.09,33.07,22.89,27.3,2.37
2019-04-11,2019,4,11,101,0.05,41.92,23.87,33.82,20.0,26.38,1.54
2019-04-12,2019,4,12,102,0.58,42.94,24.82,34.02,21.31,25.43,2.63
2019-04-13,2019,4,13,103,1.22,41.94,25.73,34.18,26.38,21.66,1.88
2019-04-14,2019,4,14,104,0.79,41.8,28.29,34.56,26.05,22.7,1.79
2019-04-15,2019,4,15,105,1.26,41.75,27.3,34.48,27.81,24.2,1.94
2019-04-16,2019,4,16,106,0.87,40.16,26.48,33.13,34.18,22.83,3.51
2019-04-17,2019,4,17,107,0.0,39.62,23.75,31.48,34.53,26.08,3.32
2019-04-18,2019,4,18,108,0.0,39.95,21.67,31.35,19.78,28.26,1.94
2019-04-19,2019,4,19,109,0.0,40.66,21.66,31.74,23.84,27.72,2.89
2019-04-20,2019,4,20,110,0.0,41.12,23.27,32.59,24.68,27.41,3.17
2019-04-21,2019,4,21,111,0.0,40.78,23.15,32.4,28.62,27.26,2.83
2019-04-22,2019,4,22,112,0.0,41.5,23.86,32.82,24.61,27.17,3.16
2019-04-23,2019,4,23,113,0.0,41.22,23.45,33.23,24.02,25.49,1.78
2019-04-24,2019,4,24,114,0.0,42.17,26.62,34.83,21.2,23.81,1.64
2019-04-25,2019,4,25,115,0.0,42.86,25.79,35.23,19.08,24.59,1.71
2019-04-26,2019,4,26,116,0.0,44.31,27.62,36.13,18.59,25.4,1.34
2019-04-27,2019,4,27,117,0.04,43.96,28.07,36.28,25.51,20.51,1.9
2019-04-28,2019,4,28,118,0.01,44.04,29.49,36.66,22.58,21.65,2.44
2019-04-29,2019,4,29,119,0.04,44.02,27.41,35.66,27.65,22.55,3.37
2019-04-30,2019,4,30,120,0.09,43.77,26.06,35.11,25.0,22.73,3.46
2019-05-01,2019,5,1,121,0.01,41.32,25.22,33.29,29.75,22.59,4.34
2019-05-02,2019,5,2,122,0.0,42.41,25.17,33.17,28.19,25.41,4.48
2019-05-03,2019,5,3,123,0.0,40.91,23.57,31.86,27.62,27.8,4.73
2019-05-04,2019,5,4,124,0.0,40.12,21.7,31.09,33.53,27.73,4.07
2019-05-05,2019,5,5,125,0.0,40.38,23.63,32.02,36.48,27.05,3.3
2019-05-06,2019,5,6,126,0.0,41.41,23.98,33.32,29.5,26.23,2.68
2019-05-07,2019,5,7,127,0.0,41.27,24.98,33.59,28.21,26.48,3.67
2019-05-08,2019,5,8,128,0.0,40.8,24.63,32.82,36.89,26.42,4.1
2019-05-09,2019,5,9,129,0.0,40.95,24.83,33.06,38.75,26.26,3.81
2019-05-10,2019,5,10,130,0.0,41.31,25.23,33.55,34.56,26.21,3.65
2019-05-11,2019,5,11,131,0.0,40.75,25.36,33.64,31.5,24.28,2.99
2019-05-12,2019,5,12,132,0.0,42.43,25.26,34.07,26.82,26.68,2.52
2019-05-13,2019,5,13,133,0.0,42.44,25.76,34.12,29.88,26.97,3.48
2019-05-14,2019,5,14,134,0.0,42.48,24.2,33.56,28.25,28.02,3.39
2019-05-15,2019,5,15,135,0.0,42.55,23.8,33.48,25.49,28.29,3.44
2019-05-16,2019,5,16,136,0.0,42.41,23.98,33.51,24.42,28.06,3.28
2019-05-17,2019,5,17,137,0.0,42.81,24.66,34.12,21.49,27.74,3.22
2019-05-18,2019,5,18,138,0.0,42.33,26.62,34.92,23.12,26.33,3.55
2019-05-19,2019,5,19,139,0.0,43.03,27.23,35.55,20.26,26.78,3.87
2019-05-20,2019,5,20,140,0.0,43.87,26.89,35.92,17.46,25.9,3.17
2019-05-21,2019,5,21,141,0.74,44.05,28.14,36.64,21.89,24.84,2.0
2019-05-22,2019,5,22,142,0.49,43.5,27.93,36.25,29.12,24.99,2.64
2019-05-23,2019,5,23,143,0.94,43.01,28.0,35.75,28.49,25.89,3.6
2019-05-24,2019,5,24,144,0.1,42.21,27.64,35.61,28.59,25.65,2.44
2019-05-25,2019,5,25,145,0.0,42.69,28.08,35.44,29.97,26.93,4.1
2019-05-26,2019,5,26,146,0.0,43.09,27.35,35.19,29.57,26.97,4.26
2019-05-27,2019,5,27,147,0.15,43.03,27.38,35.45,30.26,26.0,3.36
2019-05-28,2019,5,28,148,0.0,43.96,27.92,36.42,25.67,26.96,3.65
2019-05-29,2019,5,29,149,0.0,43.51,26.47,35.45,27.79,27.33,3.46
2019-05-30,2019,5,30,150,0.0,43.71,26.2,35.5,29.51,26.18,3.64
2019-05-31,2019,5,31,151,0.75,43.17,28.33,36.05,32.67,25.12,3.29
2019-06-01,2019,6,1,152,0.31,41.02,27.23,34.46,37.87,21.92,3.35
2019-06-02,2019,6,2,153,0.86,43.63,27.89,35.57,35.13,25.82,4.02
2019-06-03,2019,6,3,154,18.34,40.92,27.02,33.1,48.91,23.01,4.52
2019-06-04,2019,6,4,155,0.73,38.66,25.72,32.11,51.89,19.23,3.06
2019-06-05,2019,6,5,156,0.09,40.59,25.43,33.54,48.2,23.17,2.2
2019-06-06,2019,6,6,157,1.51,39.66,26.21,31.63,50.55,19.74,3.86
2019-06-07,2019,6,7,158,1.48,40.45,27.03,33.47,47.45,18.67,2.52
2019-06-08,2019,6,8,159,5.92,35.0,26.72,30.57,59.33,16.12,2.09
2019-06-09,2019,6,9,160,1.77,32.33,26.38,28.93,69.26,18.16,1.45
2019-06-10,2019,6,10,161,4.07,37.82,24.83,30.93,61.69,23.46,2.28
2019-06-11,2019,6,11,162,0.25,37.46,25.23,30.36,60.31,22.93,4.21
2019-06-12,2019,6,12,163,0.34,35.99,25.02,29.84,62.37,16.28,5.56
2019-06-13,2019,6,13,164,1.95,35.52,24.13,28.87,59.67,18.18,5.1
2019-06-14,2019,6,14,165,0.04,36.79,22.81,29.03,56.63,22.88,5.1
2019-06-15,2019,6,15,166,0.04,37.84,23.8,30.21,57.4,23.19,4.96
2019-06-16,2019,6,16,167,0.0,38.88,24.52,30.99,53.86,22.11,5.04
2019-06-17,2019,6,17,168,0.0,38.96,25.22,31.18,51.79,21.56,5.54
2019-06-18,2019,6,18,169,0.01,38.05,24.67,30.74,53.6,22.68,5.35
2019-06-19,2019,6,19,170,0.14,38.72,25.16,31.34,54.32,18.96,5.53
2019-06-20,2019,6,20,171,1.52,38.1,25.42,30.58,56.26,19.35,4.77
2019-06-21,2019,6,21,172,5.91,35.07,25.85,29.95,57.15,19.74,3.97
2019-06-22,2019,6,22,173,5.15,30.1,24.91,27.01,71.31,11.41,2.41
2019-06-23,2019,6,23,174,20.56,29.47,23.56,26.35,78.42,17.84,2.91
2019-06-24,2019,6,24,175,6.56,30.92,23.8,26.74,77.0,17.28,3.65
2019-06-25,2019,6,25,176,1.76,33.46,23.91,28.06,71.39,20.25,2.33
2019-06-26,2019,6,26,177,0.21,32.63,23.99,27.58,73.13,21.26,3.44
2019-06-27,2019,6,27,178,0.97,35.19,23.79,28.64,68.89,17.43,4.67
2019-06-28,2019,6,28,179,0.88,30.12,23.33,26.16,72.62,14.61,5.65
2019-06-29,2019,6,29,180,2.45,29.02,22.24,25.24,74.13,13.04,5.41
2019-06-30,2019,6,30,181,3.18,32.64,22.99,27.18,70.07,13.33,4.9
2019-07-01,2019,7,1,182,4.29,33.08,23.46,27.4,69.91,12.25,4.54
2019-07-02,2019,7,2,183,3.02,33.18,22.94,27.11,68.08,13.55,5.33
2019-07-03,2019,7,3,184,1.05,32.3,23.67,26.99,69.3,15.96,5.43
2019-07-04,2019,7,4,185,0.47,32.68,23.03,27.38,67.37,19.09,5.62
2019-07-05,2019,7,5,186,2.21,31.77,23.12,27.24,73.66,15.4,6.29
2019-07-06,2019,7,6,187,1.36,33.25,24.44,27.97,70.02,13.02,7.78
2019-07-07,2019,7,7,188,2.4,32.6,24.24,27.49,71.6,17.95,6.77
2019-07-08,2019,7,8,189,3.9,33.56,23.24,27.63,71.17,19.27,6.02
2019-07-09,2019,7,9,190,0.97,32.44,23.41,27.36,73.03,18.11,5.79
2019-07-10,2019,7,10,191,1.39,32.63,23.74,27.26,74.08,16.91,6.09
2019-07-11,2019,7,11,192,1.51,31.15,23.51,26.79,73.99,15.91,5.77
2019-07-12,2019,7,12,193,0.6,33.06,22.15,27.12,70.35,15.65,4.68
2019-07-13,2019,7,13,194,0.12,30.69,23.23,26.74,76.24,19.13,4.18
2019-07-14,2019,7,14,195,0.35,33.68,23.33,27.6,70.01,18.34,4.52
